"visit_id","user_spend","variant"
44963,0,"A"
58770,0,"A"
33936,0,"A"
92776,0,"A"
17579,0,"A"
97786,0,"A"
52544,0,"A"
91569,0,"A"
91515,0,"A"
49557,0,"A"
66528,0,"A"
65055,0,"A"
16959,0,"A"
22553,0,"A"
4345,0,"A"
33700,0,"A"
40571,0,"A"
87534,0,"A"
73485,0,"A"
56791,0,"A"
47523,0,"A"
55817,0,"A"
20142,0,"A"
90839,0,"A"
52828,0,"A"
66874,0,"A"
60745,0,"A"
36235,0,"A"
72857,0,"A"
65982,0,"A"
9135,0,"A"
97591,0,"A"
80209,0,"A"
61606,0,"A"
99191,0,"A"
53573,0,"A"
4610,0,"A"
64317,0,"A"
31888,0,"A"
42647,0,"A"
82890,0,"A"
4219,0,"A"
61329,0,"A"
59122,0,"A"
67693,0,"A"
30195,0,"A"
92515,0,"A"
19779,0,"A"
58798,0,"A"
57736,0,"A"
72697,0,"A"
77479,0,"A"
7800,0,"A"
92588,0,"A"
60534,0,"A"
23376,0,"A"
68987,0,"A"
83460,0,"A"
52729,0,"A"
41555,0,"A"
66423,0,"A"
50118,0,"A"
20839,0,"A"
99919,0,"A"
55846,0,"A"
6334,0,"A"
70140,0,"A"
75057,0,"A"
40408,0,"A"
9684,0,"A"
56649,0,"A"
26065,0,"A"
84251,0,"A"
2012,0,"A"
49624,0,"A"
24745,0,"A"
89380,0,"A"
49285,0,"A"
8125,0,"A"
94260,0,"A"
56138,0,"A"
36953,0,"A"
70030,0,"A"
95421,0,"A"
25143,0,"A"
29388,0,"A"
62921,0,"A"
23053,0,"A"
39321,0,"A"
95321,0,"A"
82580,0,"A"
13336,0,"A"
91118,0,"A"
6066,0,"A"
84823,0,"A"
32421,0,"A"
78830,0,"A"
85825,0,"A"
98199,0,"A"
43050,0,"A"
40274,0,"A"
67006,0,"A"
36669,0,"A"
48176,0,"A"
61911,0,"A"
41763,0,"A"
22120,0,"A"
97132,0,"A"
28628,0,"A"
11230,0,"A"
30202,0,"A"
87189,0,"A"
16102,0,"A"
92987,0,"A"
40319,0,"A"
56672,0,"A"
94671,0,"A"
76535,0,"A"
87786,0,"A"
45696,0,"A"
92215,0,"A"
91704,0,"A"
39411,0,"A"
7909,0,"A"
47806,0,"A"
80917,0,"A"
18472,0,"A"
86752,0,"A"
47034,0,"A"
11439,0,"A"
12006,0,"A"
75601,0,"A"
69372,0,"A"
75887,0,"A"
46969,0,"A"
98762,0,"A"
54034,0,"A"
9059,0,"A"
50751,0,"A"
99727,0,"A"
34059,0,"A"
69544,0,"A"
26977,0,"A"
57781,0,"A"
75907,0,"A"
67010,0,"A"
80595,0,"A"
92333,0,"A"
61566,0,"A"
51962,0,"A"
25349,0,"A"
53722,0,"A"
10646,0,"A"
43772,0,"A"
80152,0,"A"
17304,0,"A"
36952,0,"A"
26734,0,"A"
64892,0,"A"
79745,0,"A"
71273,0,"A"
25594,0,"A"
98853,0,"A"
7301,0,"A"
68088,0,"A"
7402,0,"A"
93846,0,"A"
58898,0,"A"
44225,0,"A"
80691,0,"A"
60792,0,"A"
40867,0,"A"
95665,0,"A"
27707,0,"A"
98434,0,"A"
2334,0,"A"
27215,0,"A"
378,0,"A"
79026,0,"A"
14841,0,"A"
11433,0,"A"
79758,0,"A"
72064,0,"A"
72474,0,"A"
11117,0,"A"
87089,0,"A"
30974,0,"A"
96205,0,"A"
24485,0,"A"
91047,0,"A"
38515,0,"A"
56009,0,"A"
77535,0,"A"
65323,0,"A"
80578,0,"A"
66159,0,"A"
56944,0,"A"
69225,0,"A"
88895,0,"A"
64057,0,"A"
31441,0,"A"
31327,0,"A"
54270,0,"A"
83103,0,"A"
34330,0,"A"
89525,0,"A"
41432,0,"A"
95236,0,"A"
65691,0,"A"
43768,0,"A"
96814,0,"A"
64082,0,"A"
57243,0,"A"
22060,0,"A"
94577,0,"A"
3666,0,"A"
27929,0,"A"
52766,0,"A"
81371,0,"A"
96228,0,"A"
17998,0,"A"
73238,0,"A"
17557,0,"A"
12036,0,"A"
67885,0,"A"
32683,0,"A"
58067,0,"A"
55109,0,"A"
14697,0,"A"
50001,0,"A"
55278,0,"A"
74147,0,"A"
72213,0,"A"
34332,0,"A"
53462,0,"A"
75586,0,"A"
62041,0,"A"
41689,0,"A"
31666,0,"A"
55164,0,"A"
11182,0,"A"
13779,0,"A"
41210,0,"A"
42746,0,"A"
35858,0,"A"
1781,0,"A"
89333,0,"A"
52314,0,"A"
80201,0,"A"
16830,0,"A"
34976,0,"A"
30567,0,"A"
89790,0,"A"
51710,0,"A"
88116,0,"A"
11189,0,"A"
80836,0,"A"
21905,0,"A"
92279,0,"A"
6592,0,"A"
14339,0,"A"
82168,0,"A"
51697,0,"A"
37377,0,"A"
5412,0,"A"
35728,0,"A"
7794,0,"A"
8942,0,"A"
57966,0,"A"
25536,0,"A"
48140,0,"A"
96308,0,"A"
93214,0,"A"
93376,0,"A"
90184,0,"A"
15459,0,"A"
81830,0,"A"
7701,0,"A"
56471,0,"A"
30262,0,"A"
10988,0,"A"
50213,0,"A"
9333,0,"A"
58492,0,"A"
57541,0,"A"
98264,0,"A"
81269,0,"A"
55813,0,"A"
12551,0,"A"
46339,0,"A"
25638,0,"A"
49658,0,"A"
26168,0,"A"
54392,0,"A"
24552,0,"A"
72337,0,"A"
80053,0,"A"
3722,0,"A"
7190,0,"A"
89056,0,"A"
90199,0,"A"
84717,0,"A"
89093,0,"A"
93249,0,"A"
36734,0,"A"
9084,0,"A"
72049,0,"A"
93280,0,"A"
89454,0,"A"
8926,0,"A"
54353,0,"A"
60340,0,"A"
42643,0,"A"
33179,0,"A"
79505,0,"A"
31063,0,"A"
61940,0,"A"
97683,0,"A"
54930,0,"A"
91282,0,"A"
93014,0,"A"
37582,0,"A"
35677,0,"A"
7389,0,"A"
10084,0,"A"
91656,0,"A"
30137,0,"A"
55473,0,"A"
54712,0,"A"
83374,0,"A"
40418,0,"A"
10738,0,"A"
42346,0,"A"
88387,0,"A"
11073,0,"A"
59492,0,"A"
34950,0,"A"
91329,0,"A"
42024,0,"A"
85101,0,"A"
51256,0,"A"
86145,0,"A"
14520,0,"A"
7004,0,"A"
16813,0,"A"
92697,0,"A"
13978,0,"A"
95882,0,"A"
6477,0,"A"
9311,0,"A"
85500,0,"A"
75301,0,"A"
37460,0,"A"
36298,0,"A"
75246,0,"A"
58942,0,"A"
80282,0,"A"
99157,0,"A"
94229,0,"A"
57424,0,"A"
8368,0,"A"
16516,0,"A"
65071,0,"A"
74185,0,"A"
56208,0,"A"
42599,0,"A"
13133,0,"A"
24484,0,"A"
440,0,"A"
97094,0,"A"
68647,0,"A"
91366,0,"A"
92188,0,"A"
21062,0,"A"
57107,0,"A"
52525,0,"A"
38859,0,"A"
67840,0,"A"
12910,0,"A"
24349,0,"A"
31388,0,"A"
20814,0,"A"
37445,0,"A"
78933,0,"A"
63167,0,"A"
59166,0,"A"
27353,0,"A"
54391,0,"A"
29279,0,"A"
79638,0,"A"
78136,0,"A"
46087,0,"A"
78752,0,"A"
94633,0,"A"
52995,0,"A"
48283,0,"A"
98208,0,"A"
11126,0,"A"
18176,0,"A"
75459,0,"A"
78029,0,"A"
6124,0,"A"
98158,0,"A"
67499,0,"A"
22024,0,"A"
64301,0,"A"
62670,0,"A"
70537,0,"A"
86691,0,"A"
24973,0,"A"
23642,0,"A"
79547,0,"A"
80888,0,"A"
44126,0,"A"
58028,0,"A"
18243,0,"A"
74184,0,"A"
17442,0,"A"
51977,0,"A"
26741,0,"A"
28305,0,"A"
55636,0,"A"
1640,0,"A"
93506,0,"A"
7680,0,"A"
93549,0,"A"
27019,0,"A"
33516,0,"A"
61398,0,"A"
50495,0,"A"
15523,0,"A"
76205,0,"A"
35337,0,"A"
82723,0,"A"
34216,0,"A"
28375,0,"A"
65441,0,"A"
45692,0,"A"
84796,0,"A"
95572,0,"A"
42405,0,"A"
41463,0,"A"
48181,0,"A"
18250,0,"A"
64335,0,"A"
45704,0,"A"
14768,0,"A"
58288,0,"A"
54620,0,"A"
23364,0,"A"
5557,0,"A"
36556,0,"A"
85441,0,"A"
26579,0,"A"
53478,0,"A"
13031,0,"A"
50852,0,"A"
11008,0,"A"
8537,0,"A"
67434,0,"A"
60712,0,"A"
18356,0,"A"
92791,0,"A"
62881,0,"A"
94593,0,"A"
91344,0,"A"
7036,0,"A"
4667,0,"A"
26730,0,"A"
70215,0,"A"
90643,0,"A"
6829,0,"A"
80861,0,"A"
71299,0,"A"
72702,0,"A"
84127,0,"A"
68825,0,"A"
1928,0,"A"
87168,0,"A"
8448,0,"A"
37354,0,"A"
9843,0,"A"
47503,0,"A"
33893,0,"A"
45296,0,"A"
81441,0,"A"
14749,0,"A"
12070,0,"A"
53529,0,"A"
58719,0,"A"
42100,0,"A"
61411,0,"A"
42835,0,"A"
78536,0,"A"
33457,0,"A"
8793,0,"A"
46197,0,"A"
74984,0,"A"
88984,0,"A"
21685,0,"A"
43138,0,"A"
55216,0,"A"
51978,0,"A"
36102,0,"A"
71870,0,"A"
73972,0,"A"
33298,0,"A"
77660,0,"A"
34190,0,"A"
39521,0,"A"
39026,0,"A"
25013,0,"A"
77601,0,"A"
35729,0,"A"
36005,0,"A"
99374,0,"A"
98310,0,"A"
87357,0,"A"
61999,0,"A"
60025,0,"A"
651,0,"A"
87276,0,"A"
80755,0,"A"
2043,0,"A"
91328,0,"A"
9697,0,"A"
58394,0,"A"
97902,0,"A"
90507,0,"A"
25532,0,"A"
5702,0,"A"
79540,0,"A"
66474,0,"A"
26061,0,"A"
57075,0,"A"
88981,0,"A"
59510,0,"A"
6561,0,"A"
15318,0,"A"
94828,0,"A"
34531,0,"A"
49418,0,"A"
97132,0,"A"
65325,0,"A"
48254,0,"A"
64971,0,"A"
32383,0,"A"
71781,0,"A"
12770,0,"A"
1991,0,"A"
64668,0,"A"
21110,0,"A"
23651,0,"A"
61495,0,"A"
49431,0,"A"
4862,0,"A"
56735,0,"A"
97929,0,"A"
11759,0,"A"
28168,0,"A"
79200,0,"A"
56380,0,"A"
96123,0,"A"
34741,0,"A"
61812,0,"A"
41859,0,"A"
6479,0,"A"
8890,0,"A"
38464,0,"A"
99729,0,"A"
68750,0,"A"
35416,0,"A"
77082,0,"A"
22430,0,"A"
81303,0,"A"
4149,0,"A"
93785,0,"A"
880,0,"A"
99872,0,"A"
20756,0,"A"
73399,0,"A"
87312,0,"A"
60235,0,"A"
66542,0,"A"
94417,0,"A"
41182,0,"A"
21056,0,"A"
71809,0,"A"
29020,0,"A"
99336,0,"A"
61175,0,"A"
64946,0,"A"
92205,0,"A"
60402,0,"A"
81729,0,"A"
39840,0,"A"
39307,0,"A"
345,0,"A"
72306,0,"A"
78369,0,"A"
52229,0,"A"
78723,0,"A"
37469,0,"A"
82665,0,"A"
45101,0,"A"
50627,0,"A"
46495,0,"A"
80472,0,"A"
8579,0,"A"
78992,0,"A"
36223,0,"A"
35591,0,"A"
60135,0,"A"
8302,0,"A"
16564,0,"A"
78521,0,"A"
58258,0,"A"
45252,0,"A"
73474,0,"A"
68077,0,"A"
91294,0,"A"
85615,0,"A"
9007,0,"A"
55105,0,"A"
67436,0,"A"
17291,0,"A"
48458,0,"A"
16935,0,"A"
18855,0,"A"
42110,0,"A"
99483,0,"A"
42229,0,"A"
15334,0,"A"
63884,0,"A"
83555,0,"A"
30204,0,"A"
31680,0,"A"
21752,0,"A"
56488,0,"A"
89002,0,"A"
34298,0,"A"
37161,0,"A"
4369,0,"A"
51386,0,"A"
57750,0,"A"
71837,0,"A"
37679,0,"A"
66264,0,"A"
71776,0,"A"
21303,0,"A"
72995,0,"A"
8925,0,"A"
72248,0,"A"
35193,0,"A"
69445,0,"A"
55652,0,"A"
52608,0,"A"
54677,0,"A"
96176,0,"A"
6033,0,"A"
65050,0,"A"
19647,0,"A"
47025,0,"A"
79147,0,"A"
65676,0,"A"
72618,0,"A"
77579,0,"A"
79904,0,"A"
14211,0,"A"
75602,0,"A"
7661,0,"A"
57050,0,"A"
93196,0,"A"
90667,0,"A"
9095,0,"A"
36337,0,"A"
47059,0,"A"
21526,0,"A"
22986,0,"A"
53853,0,"A"
73251,0,"A"
67297,0,"A"
3551,0,"A"
1871,0,"A"
10857,0,"A"
95344,0,"A"
79916,0,"A"
93193,0,"A"
95664,0,"A"
97515,0,"A"
44704,0,"A"
89236,0,"A"
44158,0,"A"
34808,0,"A"
5640,0,"A"
93991,0,"A"
29678,0,"A"
31914,0,"A"
19259,0,"A"
48585,0,"A"
89884,0,"A"
9820,0,"A"
47215,0,"A"
64411,0,"A"
77443,0,"A"
3186,0,"A"
22196,0,"A"
88106,0,"A"
71383,0,"A"
33311,0,"A"
20340,0,"A"
30950,0,"A"
7018,0,"A"
79964,0,"A"
93247,0,"A"
20155,0,"A"
23540,0,"A"
92881,0,"A"
27419,0,"A"
41047,0,"A"
9179,0,"A"
68499,0,"A"
88619,0,"A"
78774,0,"A"
42533,0,"A"
90981,0,"A"
17757,0,"A"
75885,0,"A"
59691,0,"A"
82977,0,"A"
4379,0,"A"
68124,0,"A"
42034,0,"A"
48332,0,"A"
5356,0,"A"
40944,0,"A"
86445,0,"A"
13040,0,"A"
19230,0,"A"
32008,0,"A"
95686,0,"A"
21733,0,"A"
64693,0,"A"
87020,0,"A"
89793,0,"A"
21043,0,"A"
67379,0,"A"
75818,0,"A"
24738,0,"A"
5837,0,"A"
25382,0,"A"
28255,0,"A"
72868,0,"A"
99096,0,"A"
86977,0,"A"
94151,0,"A"
63764,0,"A"
50866,0,"A"
59569,0,"A"
98116,0,"A"
12739,0,"A"
7012,0,"A"
38263,0,"A"
32382,0,"A"
66147,0,"A"
58303,0,"A"
73910,0,"A"
425,0,"A"
84332,0,"A"
41740,0,"A"
20709,0,"A"
10320,0,"A"
37802,0,"A"
50933,0,"A"
17626,0,"A"
14142,0,"A"
77713,0,"A"
99829,0,"A"
93955,0,"A"
33630,0,"A"
72807,0,"A"
58532,0,"A"
63782,0,"A"
58177,0,"A"
67692,0,"A"
23845,0,"A"
49796,0,"A"
2445,0,"A"
95919,0,"A"
80244,0,"A"
53413,0,"A"
38481,0,"A"
28409,0,"A"
22649,0,"A"
17618,0,"A"
90895,0,"A"
63915,0,"A"
7930,0,"A"
16572,0,"A"
68436,0,"A"
72503,0,"A"
57491,0,"A"
9028,0,"A"
28765,0,"A"
62236,0,"A"
33188,0,"A"
4262,0,"A"
45940,0,"A"
64659,0,"A"
62595,0,"A"
751,0,"A"
43051,0,"A"
31396,0,"A"
9623,0,"A"
14335,0,"A"
71758,0,"A"
78061,0,"A"
47257,0,"A"
61031,0,"A"
2421,0,"A"
41932,0,"A"
80920,0,"A"
57397,0,"A"
88781,0,"A"
62993,0,"A"
86515,0,"A"
4115,0,"A"
40235,0,"A"
6372,0,"A"
76493,0,"A"
51588,0,"A"
97262,0,"A"
7614,0,"A"
76693,0,"A"
37107,0,"A"
16352,0,"A"
7115,0,"A"
18266,0,"A"
23946,0,"A"
10661,0,"A"
93476,0,"A"
48085,0,"A"
52912,0,"A"
10399,0,"A"
64638,0,"A"
55857,0,"A"
33860,0,"A"
48496,0,"A"
28616,0,"A"
65239,0,"A"
51092,0,"A"
19042,0,"A"
17452,0,"A"
38620,0,"A"
33339,0,"A"
48375,0,"A"
3564,0,"A"
96751,0,"A"
67825,0,"A"
43605,0,"A"
10943,0,"A"
89856,0,"A"
37138,0,"A"
99867,0,"A"
70521,0,"A"
41188,0,"A"
73508,0,"A"
20990,0,"A"
60251,0,"A"
97468,0,"A"
68772,0,"A"
26006,0,"A"
62078,0,"A"
74545,0,"A"
77036,0,"A"
63308,0,"A"
18082,0,"A"
23461,0,"A"
38216,0,"A"
40096,0,"A"
54462,0,"A"
88890,0,"A"
80167,0,"A"
95689,0,"A"
43912,0,"A"
22468,0,"A"
80821,0,"A"
74627,0,"A"
78382,0,"A"
29139,0,"A"
9223,0,"A"
79831,0,"A"
27180,0,"A"
24065,0,"A"
65868,0,"A"
73413,0,"A"
62420,0,"A"
18121,0,"A"
44808,0,"A"
48954,0,"A"
44486,0,"A"
20949,0,"A"
55624,0,"A"
32734,0,"A"
69391,0,"A"
55443,0,"A"
5970,0,"A"
79720,0,"A"
55072,0,"A"
27511,0,"A"
89670,0,"A"
76752,0,"A"
47558,0,"A"
66990,0,"A"
5869,0,"A"
36200,0,"A"
78008,0,"A"
76304,0,"A"
645,0,"A"
43113,0,"A"
57813,0,"A"
77376,0,"A"
48235,0,"A"
51610,0,"A"
73186,0,"A"
46772,0,"A"
93907,0,"A"
68033,0,"A"
56549,0,"A"
43836,0,"A"
76168,0,"A"
94286,0,"A"
24400,0,"A"
85546,0,"A"
52672,0,"A"
43030,0,"A"
11814,0,"A"
40275,0,"A"
36401,0,"A"
23634,0,"A"
22538,0,"A"
18114,0,"A"
41588,0,"A"
46145,0,"A"
86975,0,"A"
74145,0,"A"
82567,0,"A"
48724,0,"A"
35981,0,"A"
30896,0,"A"
30667,0,"A"
27056,0,"A"
70036,0,"A"
45403,0,"A"
37968,0,"A"
63158,0,"A"
62072,0,"A"
16906,0,"A"
52350,0,"A"
64451,0,"A"
76310,0,"A"
54147,0,"A"
93576,0,"A"
72247,0,"A"
4697,0,"A"
84960,0,"A"
69580,0,"A"
4852,0,"A"
23098,0,"A"
60325,0,"A"
84110,0,"A"
89619,0,"A"
74742,0,"A"
21843,0,"A"
45391,0,"A"
77935,0,"A"
66315,0,"A"
20702,0,"A"
43674,0,"A"
46072,0,"A"
53249,0,"A"
87757,0,"A"
77215,0,"A"
43164,0,"A"
88089,0,"A"
33931,0,"A"
47513,0,"A"
61745,0,"A"
734,0,"A"
9683,0,"A"
39890,0,"A"
74570,0,"A"
14773,0,"A"
70127,0,"A"
15462,0,"A"
57935,0,"A"
4829,0,"A"
56381,0,"A"
19227,0,"A"
69405,0,"A"
4208,0,"A"
15111,0,"A"
74177,0,"A"
77084,0,"A"
23875,0,"A"
91164,0,"A"
80033,0,"A"
13101,0,"A"
46092,0,"A"
60940,0,"A"
95969,0,"A"
66031,0,"A"
99803,0,"A"
71506,0,"A"
75024,0,"A"
2853,0,"A"
21437,0,"A"
64719,0,"A"
64658,0,"A"
31723,0,"A"
65774,0,"A"
96491,0,"A"
64054,0,"A"
68984,0,"A"
87828,0,"A"
93982,0,"A"
31295,0,"A"
37853,0,"A"
67507,0,"A"
47526,0,"A"
52817,0,"A"
25613,0,"A"
98741,0,"A"
63600,0,"A"
52491,0,"A"
10176,0,"A"
1155,0,"A"
47698,0,"A"
35286,0,"A"
78567,0,"A"
33036,0,"A"
35018,0,"A"
74212,0,"A"
1099,0,"A"
44949,0,"A"
11107,0,"A"
56200,0,"A"
826,0,"A"
82221,0,"A"
83917,0,"A"
10803,0,"A"
12217,0,"A"
40182,0,"A"
18399,0,"A"
23959,0,"A"
95497,0,"A"
57575,0,"A"
55788,0,"A"
93564,0,"A"
57782,0,"A"
8306,0,"A"
89226,0,"A"
80397,0,"A"
95263,0,"A"
79251,0,"A"
2924,0,"A"
66,0,"A"
82676,0,"A"
86227,0,"A"
45694,0,"A"
32021,0,"A"
77309,0,"A"
62425,0,"A"
92921,0,"A"
66733,0,"A"
880,0,"A"
28675,0,"A"
1593,0,"A"
67694,0,"A"
48927,0,"A"
84572,0,"A"
452,0,"A"
48873,0,"A"
48852,0,"A"
75044,0,"A"
26340,0,"A"
11284,0,"A"
78750,0,"A"
79835,0,"A"
87398,0,"A"
76739,0,"A"
48472,0,"A"
62476,0,"A"
65599,0,"A"
54196,0,"A"
28492,0,"A"
20200,0,"A"
28032,0,"A"
97884,0,"A"
18931,0,"A"
26815,0,"A"
19519,0,"A"
48333,0,"A"
67819,0,"A"
40336,0,"A"
60566,0,"A"
82135,0,"A"
12526,0,"A"
93460,0,"A"
77613,0,"A"
2266,0,"A"
40173,0,"A"
98537,0,"A"
78392,0,"A"
68633,0,"A"
94248,0,"A"
35424,0,"A"
66029,0,"A"
79117,0,"A"
65341,0,"A"
71486,0,"A"
66905,0,"A"
22658,0,"A"
60225,0,"A"
32802,0,"A"
75968,0,"A"
32748,0,"A"
39829,0,"A"
7570,0,"A"
28064,0,"A"
90089,0,"A"
65623,0,"A"
76913,0,"A"
36887,0,"A"
11379,0,"A"
83731,0,"A"
20337,0,"A"
65680,0,"A"
34575,0,"A"
85534,0,"A"
29465,0,"A"
3267,0,"A"
7042,0,"A"
64349,0,"A"
14383,0,"A"
10459,0,"A"
97789,0,"A"
55239,0,"A"
38506,0,"A"
7350,0,"A"
57466,0,"A"
58632,0,"A"
40694,0,"A"
4535,0,"A"
72123,0,"A"
37101,0,"A"
40370,0,"A"
70657,0,"A"
45480,0,"A"
26944,0,"A"
86372,0,"A"
68577,0,"A"
66457,0,"A"
15854,0,"A"
28754,0,"A"
3545,0,"A"
66633,0,"A"
22791,0,"A"
68165,0,"A"
634,0,"A"
99051,0,"A"
93573,0,"A"
18500,0,"A"
1872,0,"A"
66588,0,"A"
82334,0,"A"
37535,0,"A"
42100,0,"A"
50270,0,"A"
59672,0,"A"
115,0,"A"
6201,0,"A"
55869,0,"A"
59493,0,"A"
67534,0,"A"
14619,0,"A"
55110,0,"A"
77706,0,"A"
73369,0,"A"
90238,0,"A"
23394,0,"A"
37276,0,"A"
15569,0,"A"
43726,0,"A"
68318,0,"A"
73201,0,"A"
90494,0,"A"
3656,0,"A"
63887,0,"A"
57931,0,"A"
23484,0,"A"
3055,0,"A"
29072,0,"A"
22971,0,"A"
22646,0,"A"
15397,0,"A"
25102,0,"A"
2860,0,"A"
91434,0,"A"
10233,0,"A"
80652,0,"A"
16571,0,"A"
14157,0,"A"
50568,0,"A"
22632,0,"A"
30133,0,"A"
10279,0,"A"
1988,0,"A"
79211,0,"A"
95038,0,"A"
14041,0,"A"
96193,0,"A"
33504,0,"A"
85716,0,"A"
26047,0,"A"
90760,0,"A"
94601,0,"A"
95467,0,"A"
7920,0,"A"
38919,0,"A"
14068,0,"A"
89292,0,"A"
45712,0,"A"
16147,0,"A"
52230,0,"A"
43716,0,"A"
71432,0,"A"
17172,0,"A"
78213,0,"A"
65121,0,"A"
43315,0,"A"
67285,0,"A"
79410,0,"A"
25246,0,"A"
93951,0,"A"
63871,0,"A"
31683,0,"A"
68270,0,"A"
43685,0,"A"
72716,0,"A"
78700,0,"A"
6553,0,"A"
89271,0,"A"
37828,0,"A"
37283,0,"A"
69217,0,"A"
6498,0,"A"
72339,0,"A"
54429,0,"A"
60412,0,"A"
39684,0,"A"
27224,0,"A"
86351,0,"A"
14673,0,"A"
9693,0,"A"
664,0,"A"
58005,0,"A"
92213,0,"A"
86353,0,"A"
96713,0,"A"
49588,0,"A"
19982,0,"A"
2957,0,"A"
51635,0,"A"
20946,0,"A"
27865,0,"A"
90861,0,"A"
10326,0,"A"
93724,0,"A"
62104,0,"A"
82731,0,"A"
97494,0,"A"
31363,0,"A"
99233,0,"A"
73844,0,"A"
43280,0,"A"
54152,0,"A"
91104,0,"A"
80533,0,"A"
92217,0,"A"
74334,0,"A"
82546,0,"A"
12983,0,"A"
79142,0,"A"
1810,0,"A"
96363,0,"A"
40736,0,"A"
27739,0,"A"
99998,0,"A"
22295,0,"A"
64414,0,"A"
10352,0,"A"
84306,0,"A"
65708,0,"A"
90466,0,"A"
38633,0,"A"
56051,0,"A"
23406,0,"A"
7914,0,"A"
38196,0,"A"
58839,0,"A"
4762,0,"A"
39655,0,"A"
13824,0,"A"
39641,0,"A"
74219,0,"A"
80332,0,"A"
56094,0,"A"
27130,0,"A"
67982,0,"A"
57773,0,"A"
44439,0,"A"
92186,0,"A"
26019,0,"A"
77781,0,"A"
84080,0,"A"
66680,0,"A"
64721,0,"A"
79913,0,"A"
39268,0,"A"
46730,0,"A"
72258,0,"A"
44140,0,"A"
41386,0,"A"
90228,0,"A"
14222,0,"A"
60858,0,"A"
52497,0,"A"
460,0,"A"
68390,0,"A"
24471,0,"A"
17312,0,"A"
22305,0,"A"
47999,0,"A"
45299,0,"A"
25593,0,"A"
34017,0,"A"
36563,0,"A"
39986,0,"A"
64985,0,"A"
71403,0,"A"
63697,0,"A"
88525,0,"A"
59447,0,"A"
87480,0,"A"
18430,0,"A"
94415,0,"A"
12182,0,"A"
26855,0,"A"
66121,0,"A"
55253,0,"A"
64404,0,"A"
32022,0,"A"
15325,0,"A"
6433,0,"A"
56341,0,"A"
8334,0,"A"
72834,0,"A"
71951,0,"A"
68365,0,"A"
35017,0,"A"
22491,0,"A"
78396,0,"A"
13204,0,"A"
10769,0,"A"
23016,0,"A"
89492,0,"A"
10456,0,"A"
22872,0,"A"
14797,0,"A"
1712,0,"A"
40828,0,"A"
95823,0,"A"
13607,0,"A"
76109,0,"A"
72383,0,"A"
91097,0,"A"
50134,0,"A"
98972,0,"A"
23880,0,"A"
223,0,"A"
56738,0,"A"
32450,0,"A"
93091,0,"A"
42656,0,"A"
88324,0,"A"
98360,0,"A"
79358,0,"A"
98750,0,"A"
83767,0,"A"
13907,0,"A"
15352,0,"A"
89821,0,"A"
41369,0,"A"
70887,0,"A"
60373,0,"A"
53976,0,"A"
91111,0,"A"
62432,0,"A"
53958,0,"A"
18138,0,"A"
88097,0,"A"
40719,0,"A"
78099,0,"A"
71331,0,"A"
86667,0,"A"
50752,0,"A"
66097,0,"A"
42111,0,"A"
38997,0,"A"
25670,0,"A"
71386,0,"A"
9253,0,"A"
81509,0,"A"
36884,0,"A"
29836,0,"A"
27784,0,"A"
94808,0,"A"
37935,0,"A"
45984,0,"A"
7712,0,"A"
8960,0,"A"
92321,0,"A"
47141,0,"A"
89145,0,"A"
10574,0,"A"
29182,0,"A"
57573,0,"A"
63816,0,"A"
61357,0,"A"
63708,0,"A"
67613,0,"A"
678,0,"A"
51442,0,"A"
51935,0,"A"
5404,0,"A"
1289,0,"A"
6710,0,"A"
93943,0,"A"
47957,0,"A"
8704,0,"A"
28070,0,"A"
78358,0,"A"
38124,0,"A"
84404,0,"A"
26916,0,"A"
84815,0,"A"
42982,0,"A"
32282,0,"A"
3668,0,"A"
89367,0,"A"
32218,0,"A"
33171,0,"A"
77369,0,"A"
4145,0,"A"
55163,0,"A"
28558,0,"A"
93107,0,"A"
58146,0,"A"
72851,0,"A"
20075,0,"A"
50154,0,"A"
74370,0,"A"
76532,0,"A"
91944,0,"A"
20839,0,"A"
19310,0,"A"
48897,0,"A"
42268,0,"A"
77781,0,"A"
39047,0,"A"
61056,0,"A"
86800,0,"A"
71559,0,"A"
12474,0,"A"
52213,0,"A"
91642,0,"A"
4254,0,"A"
93879,0,"A"
31866,0,"A"
46376,0,"A"
57518,0,"A"
68300,0,"A"
53567,0,"A"
55036,0,"A"
33816,0,"A"
41940,0,"A"
34692,0,"A"
45783,0,"A"
48127,0,"A"
56309,0,"A"
4736,0,"A"
45151,0,"A"
31143,0,"A"
2867,0,"A"
98235,0,"A"
4178,0,"A"
25379,0,"A"
1524,0,"A"
60213,0,"A"
77936,0,"A"
46002,0,"A"
8026,0,"A"
49293,0,"A"
38369,0,"A"
91367,0,"A"
82781,0,"A"
73992,0,"A"
95130,0,"A"
28199,0,"A"
96119,0,"A"
85287,0,"A"
13993,0,"A"
14055,0,"A"
8287,0,"A"
65631,0,"A"
31293,0,"A"
78433,0,"A"
7766,0,"A"
40399,0,"A"
48258,0,"A"
12784,0,"A"
29693,0,"A"
87144,0,"A"
54817,0,"A"
43204,0,"A"
69470,0,"A"
28100,0,"A"
92077,0,"A"
97520,0,"A"
20726,0,"A"
91357,0,"A"
49411,0,"A"
5816,0,"A"
93757,0,"A"
57637,0,"A"
24357,0,"A"
60202,0,"A"
29946,0,"A"
4718,0,"A"
24389,0,"A"
20246,0,"A"
79222,0,"A"
68422,0,"A"
51037,0,"A"
67719,0,"A"
