Category,currency,sellerRating,Duration,endDay,ClosePrice,OpenPrice,Competitive,Partition,Model 1 Prob,Model 2 Prob
Books,EUR,1553,10,Tue,1.829999999,1.829999999,0,Validation,0.392883093,0.508229747
Coins/Stamps,GBP,3380,7,Thu,2.680000001,2.680000001,0,Validation,0.335280932,0.224426607
Toys/Hobbies,EUR,300,10,Wed,1.840000001,1.840000001,0,Training,0.263815143,0.508263858
Toys/Hobbies,EUR,300,10,Wed,1.840000001,1.840000001,0,Training,0.263815143,0.508263858
Toys/Hobbies,EUR,300,10,Wed,1.840000001,1.840000001,0,Validation,0.263815143,0.508263858
Home/Garden,GBP,53,7,Thu,4.279999999,1.7655,1,Training,0.610243747,0.584825442
Home/Garden,GBP,53,7,Thu,4.279999999,1.7655,1,Training,0.610243747,0.584825442
Music/Movie/Game,EUR,1301,5,Fri,3.07,1.228,1,Training,0.465851642,0.512458871
Music/Movie/Game,EUR,104,7,Mon,3.07,1.228,1,Training,0.636440221,0.512458871
Music/Movie/Game,EUR,765,7,Sun,3.07,1.228,1,Validation,0.413693306,0.512458871
Books,EUR,1386,10,Sat,3.07,1.228,1,Validation,0.359225838,0.512458871
Books,EUR,15,10,Sun,3.09,1.231075697,1,Validation,0.425990586,0.51252707
Music/Movie/Game,GBP,429,3,Thu,3.020000001,2.662603551,1,Validation,0.614770603,0.512288372
Home/Garden,GBP,53,7,Thu,4.640000001,1.766769231,1,Validation,0.622394655,0.586017933
Clothing/Accessories,GBP,77,7,Thu,4.82,1.767333333,1,Validation,0.236838805,0.518424218
Music/Movie/Game,US,841,5,Mon,2.78,0.99,1,Validation,0.666814922,0.511469939
Home/Garden,GBP,53,7,Thu,5.349999999,1.7655,1,Training,0.646038687,0.588366823
Books,GBP,2731,7,Thu,3.57,2.65965,1,Validation,0.610895427,0.514163692
Antique/Art/Craft,EUR,1553,10,Tue,2.46,1.8327,1,Training,0.433463669,0.5103786
Collectibles,EUR,221,7,Wed,3.69,1.23,1,Validation,0.280304465,0.514572802
Clothing/Accessories,EUR,41,10,Sun,3.69,1.23,1,Training,0.090335073,0.514572802
Clothing/Accessories,EUR,41,10,Sun,3.69,1.23,1,Training,0.090335073,0.514572802
Books,EUR,268,10,Sun,2.46,1.845,1,Validation,0.377395095,0.5103786
Music/Movie/Game,EUR,5701,10,Fri,3.699999999,1.22923588,1,Validation,0.466318178,0.514606894
Music/Movie/Game,EUR,3057,10,Mon,3.750000001,1.229508197,1,Training,0.642460053,0.514777349
Music/Movie/Game,US,841,5,Mon,3.2,0.99,1,Validation,0.680050071,0.512902154
Home/Garden,GBP,53,7,Thu,5.71,1.76653125,1,Validation,0.657708118,0.589556281
Home/Garden,GBP,53,7,Thu,5.71,1.76653125,1,Validation,0.657708118,0.589556281
Jewelry,US,743,3,Sat,3.25,1,1,Training,0.338939356,0.225783605
Clothing/Accessories,GBP,2991,7,Thu,20.52,0.535304348,1,Training,0.751405776,0.571508366
Collectibles,EUR,170,7,Fri,4.300000002,1.228571429,1,Validation,0.530593706,0.516652129
Clothing/Accessories,EUR,1661,7,Wed,4.329999999,1.230113636,1,Validation,0.044057982,0.516754377
Toys/Hobbies,EUR,104,10,Fri,4.430000002,1.230555556,1,Training,0.6053699,0.517095192
Collectibles,GBP,1954,7,Thu,6.620000001,1.766522911,1,Training,0.754241651,0.524554512
Music/Movie/Game,GBP,293,10,Thu,6.620000001,1.766522911,1,Training,0.796975635,0.524554512
Music/Movie/Game,GBP,1148,3,Thu,6.659999999,1.76766756,1,Training,0.7482522,0.524690663
SportingGoods,US,2378,3,Sun,390,0.01,1,Training,1,0.996341441
Music/Movie/Game,US,841,5,Mon,4,0.99,1,Validation,0.704463631,0.515629577
Coins/Stamps,US,5564,7,Mon,4,0.99,1,Training,0.40096862,0.227577968
Jewelry,EUR,72,1,Thu,2.45,2.45,0,Training,0.118819428,0.223880691
Jewelry,EUR,72,1,Fri,2.45,2.45,0,Validation,0.314409758,0.223880691
Computer,EUR,105,3,Sun,2.45,2.45,0,Validation,0.239125738,0.578748519
Music/Movie/Game,EUR,681,3,Sat,2.45,2.45,0,Training,0.277096328,0.510344494
Automotive,US,3114,3,Sat,1.99,1.99,0,Training,0.214608871,0.222791694
Clothing/Accessories,EUR,24,7,Sat,2.45,2.45,0,Validation,0.048396531,0.510344494
Health/Beauty,EUR,70,7,Fri,2.45,2.45,0,Validation,0.105762443,0.223880691
Health/Beauty,EUR,70,7,Sat,2.45,2.45,0,Training,0.066408097,0.223880691
Health/Beauty,EUR,70,7,Mon,2.45,2.45,0,Validation,0.171590498,0.223880691
Health/Beauty,EUR,70,7,Wed,2.45,2.45,0,Training,0.04271082,0.223880691
Music/Movie/Game,EUR,104,7,Thu,2.45,2.45,0,Training,0.181343358,0.510344494
Computer,EUR,105,7,Thu,2.45,2.45,0,Validation,0.125882403,0.578748519
Music/Movie/Game,EUR,205,7,Fri,2.45,2.45,0,Training,0.428233739,0.510344494
Music/Movie/Game,EUR,205,7,Fri,2.45,2.45,0,Validation,0.428233739,0.510344494
Music/Movie/Game,EUR,205,7,Fri,2.45,2.45,0,Training,0.428233739,0.510344494
Music/Movie/Game,EUR,205,7,Fri,2.45,2.45,0,Training,0.428233739,0.510344494
EverythingElse,US,212,7,Fri,1.99,1.99,0,Validation,0.083479744,0.222791694
Toys/Hobbies,GBP,2731,7,Thu,3.55,3.55,0,Training,0.630924797,0.514095506
Coins/Stamps,GBP,3380,7,Thu,3.55,3.55,0,Validation,0.332304505,0.226500146
Coins/Stamps,GBP,3380,7,Thu,3.55,3.55,0,Training,0.332304505,0.226500146
Toys/Hobbies,US,3385,7,Sat,1.99,1.99,0,Training,0.355672301,0.508775519
Toys/Hobbies,US,3385,7,Sat,1.99,1.99,0,Training,0.355672301,0.508775519
Toys/Hobbies,US,3385,7,Sat,1.99,1.99,0,Training,0.355672301,0.508775519
Toys/Hobbies,US,3385,7,Sat,1.99,1.99,0,Training,0.355672301,0.508775519
Toys/Hobbies,US,3385,7,Sat,1.99,1.99,0,Validation,0.355672301,0.508775519
Toys/Hobbies,US,3385,7,Sat,1.99,1.99,0,Validation,0.355672301,0.508775519
Toys/Hobbies,US,3385,7,Sat,1.99,1.99,0,Validation,0.355672301,0.508775519
Toys/Hobbies,US,3385,7,Sat,1.99,1.99,0,Training,0.355672301,0.508775519
Home/Garden,EUR,5350,7,Sat,2.45,2.45,0,Validation,0.168853295,0.578748519
Home/Garden,EUR,5350,7,Mon,2.45,2.45,0,Training,0.371694921,0.578748519
Toys/Hobbies,US,9003,7,Mon,1.99,1.99,0,Training,0.537055184,0.508775519
Antique/Art/Craft,EUR,18,10,Sun,2.45,2.45,0,Validation,0.376149773,0.510344494
Antique/Art/Craft,EUR,18,10,Sun,2.45,2.45,0,Training,0.376149773,0.510344494
Antique/Art/Craft,EUR,18,10,Sun,2.45,2.45,1,Training,0.376149773,0.510344494
Toys/Hobbies,EUR,300,10,Wed,2.45,2.45,0,Training,0.261996516,0.510344494
Collectibles,EUR,578,10,Sun,2.45,2.45,0,Training,0.3613108,0.510344494
Collectibles,EUR,578,10,Sun,2.45,2.45,0,Validation,0.3613108,0.510344494
Collectibles,EUR,578,10,Mon,2.45,2.45,0,Validation,0.574592476,0.510344494
Collectibles,EUR,578,10,Mon,2.45,2.45,0,Validation,0.574592476,0.510344494
Collectibles,EUR,578,10,Mon,2.45,2.45,0,Validation,0.574592476,0.510344494
Collectibles,EUR,578,10,Mon,2.45,2.45,0,Validation,0.574592476,0.510344494
Collectibles,EUR,884,10,Mon,2.45,2.45,1,Validation,0.570244732,0.510344494
Collectibles,EUR,884,10,Mon,2.45,2.45,1,Training,0.570244732,0.510344494
Collectibles,EUR,1545,10,Mon,2.45,2.45,0,Validation,0.560816816,0.510344494
Collectibles,EUR,1545,10,Mon,2.45,2.45,0,Training,0.560816816,0.510344494
Collectibles,EUR,1545,10,Thu,2.45,2.45,0,Training,0.176538751,0.510344494
Computer,EUR,2382,10,Sun,2.45,2.45,0,Training,0.258158974,0.578748519
Antique/Art/Craft,EUR,2507,10,Sun,2.45,2.45,0,Training,0.342896485,0.510344494
Antique/Art/Craft,EUR,2507,10,Sun,2.45,2.45,0,Validation,0.342896485,0.510344494
SportingGoods,EUR,4366,10,Mon,2.45,2.45,0,Training,0.429002715,0.578748519
Automotive,EUR,5701,10,Mon,2.45,2.45,0,Validation,0.401547111,0.223880691
Electronics,EUR,5701,10,Fri,2.45,2.45,0,Training,0.614683061,0.578748519
Electronics,EUR,5701,10,Mon,2.45,2.45,0,Training,0.736415361,0.578748519
Music/Movie/Game,EUR,5701,10,Sun,2.45,2.45,0,Validation,0.306252969,0.510344494
Music/Movie/Game,EUR,5701,10,Sun,2.45,2.45,0,Validation,0.306252969,0.510344494
Toys/Hobbies,EUR,5827,10,Wed,2.45,2.45,0,Validation,0.204815001,0.510344494
Toys/Hobbies,EUR,5827,10,Wed,2.45,2.45,0,Validation,0.204815001,0.510344494
Toys/Hobbies,EUR,5827,10,Wed,2.45,2.45,0,Validation,0.204815001,0.510344494
Music/Movie/Game,US,3277,3,Sun,2,2,1,Training,0.341452006,0.50880963
Music/Movie/Game,EUR,1301,5,Fri,4.92,1.23,1,Validation,0.531953364,0.518764952
Antique/Art/Craft,US,52,7,Fri,2,2,0,Validation,0.488986466,0.50880963
Music/Movie/Game,EUR,130,7,Sun,2.46,2.46,0,Training,0.35554005,0.5103786
Home/Garden,GBP,376,7,Thu,3.57,3.57,0,Validation,0.51037039,0.582470684
Collectibles,US,2695,7,Fri,2,2,0,Validation,0.443063306,0.50880963
Collectibles,US,2695,7,Sat,2,2,0,Validation,0.323620378,0.50880963
Collectibles,US,2695,7,Sat,2,2,0,Training,0.323620378,0.50880963
Collectibles,US,2695,7,Sat,2,2,0,Training,0.323620378,0.50880963
Collectibles,US,2696,7,Mon,2,2,0,Training,0.582144311,0.50880963
Antique/Art/Craft,US,4390,7,Mon,2,2,0,Validation,0.565739907,0.50880963
Home/Garden,GBP,53,7,Thu,7.500000001,1.767857143,1,Validation,0.712877463,0.595454738
Pottery/Glass,GBP,107,10,Thu,7.500000001,1.767857143,1,Training,0.759487063,0.23608416
Home/Garden,GBP,53,7,Thu,7.51,1.766009501,1,Validation,0.713230664,0.595487615
Music/Movie/Game,US,841,5,Mon,4.25,0.99,1,Validation,0.711867366,0.516481713
Music/Movie/Game,US,841,5,Mon,4.25,0.99,1,Validation,0.711867366,0.516481713
Automotive,US,2162,5,Sun,2.24,1.99,1,Training,0.280727329,0.223383071
Toys/Hobbies,US,3385,7,Sat,2.24,1.99,1,Validation,0.363924291,0.509628246
Toys/Hobbies,US,3385,7,Sat,2.24,1.99,1,Validation,0.363924291,0.509628246
Home/Garden,EUR,54,5,Sat,5.530000001,1.228888889,1,Training,0.327817961,0.588961682
Music/Movie/Game,EUR,1301,7,Sun,5.600000001,1.230769231,1,Validation,0.495571358,0.521081468
Music/Movie/Game,EUR,1301,7,Sun,5.660000002,1.230434783,1,Training,0.49773408,0.521285824
Music/Movie/Game,GBP,17,7,Thu,8.39,1.767255319,1,Training,0.822987679,0.530575437
Music/Movie/Game,GBP,1842,10,Thu,8.39,1.767255319,1,Training,0.822168309,0.530575437
Collectibles,US,2696,7,Mon,2.34,2,1,Validation,0.593946776,0.509969322
Collectibles,US,5703,10,Sun,9.57,0.5,1,Validation,0.67037887,0.534584556
Toys/Hobbies,EUR,2507,7,Fri,3.060000001,2.445542169,1,Validation,0.449902015,0.512424771
Collectibles,EUR,1545,10,Mon,3.060000001,2.445542169,1,Training,0.582391941,0.512424771
Home/Garden,EUR,5350,5,Fri,3.07,2.44372,1,Training,0.25685619,0.580810138
Music/Movie/Game,EUR,205,7,Fri,3.07,2.44372,1,Training,0.450359986,0.512458871
Clothing/Accessories,EUR,569,10,Thu,3.07,2.44372,1,Validation,0.028310209,0.512458871
Collectibles,EUR,1545,10,Mon,3.07,2.44372,1,Training,0.582810739,0.512458871
Jewelry,US,1124,3,Sun,2.5,2,1,Validation,0.319129023,0.223999288
Books,EUR,83,10,Fri,6.470000001,1.230038023,1,Validation,0.620640682,0.524043911
Coins/Stamps,GBP,3380,7,Thu,4.82,3.552518518,1,Validation,0.373744839,0.229551288
Music/Movie/Game,US,841,5,Mon,5.5,0.99,1,Validation,0.747174683,0.520740858
Music/Movie/Game,US,841,5,Mon,5.5,0.99,1,Validation,0.747174683,0.520740858
Music/Movie/Game,US,841,5,Mon,5.5,0.99,1,Validation,0.747174683,0.520740858
Music/Movie/Game,GBP,17,7,Thu,9.819999998,1.7676,1,Training,0.850889083,0.53543339
Toys/Hobbies,GBP,1768,7,Thu,9.819999998,1.7676,1,Validation,0.854886137,0.53543339
Home/Garden,GBP,670,7,Thu,9.829999999,1.766188748,1,Validation,0.769899687,0.603091271
Toys/Hobbies,US,3385,7,Sat,2.75,1.99,1,Training,0.381004479,0.51136763
Collectibles,US,2695,7,Sat,2.75,2,1,Validation,0.347577288,0.51136763
Collectibles,EUR,442,10,Wed,6.76,1.229090909,1,Validation,0.397626314,0.525031026
Jewelry,EUR,5701,10,Mon,6.76,1.229090909,1,Training,0.63793115,0.234267551
Collectibles,GBP,88,7,Thu,9.829999999,1.784029038,1,Training,0.84381797,0.535467339
Toys/Hobbies,US,3385,7,Sat,2.8,1.99,1,Training,0.382695751,0.511538144
Music/Movie/Game,US,3277,3,Sun,2.8,2,1,Validation,0.367678886,0.511538144
Automotive,EUR,526,10,Tue,6.890000001,1.230357143,1,Validation,0.522190119,0.234585981
Music/Movie/Game,US,841,5,Mon,6.01,0.99,1,Validation,0.760729848,0.522477759
Collectibles,EUR,1545,10,Wed,3.69,2.4477,1,Training,0.247364652,0.514572802
Collectibles,EUR,1545,10,Tue,3.69,2.4477,1,Validation,0.445258692,0.514572802
Electronics,EUR,5701,10,Wed,3.69,2.4477,1,Validation,0.418295319,0.582868939
Computer,EUR,863,10,Fri,3.699999999,2.446179401,1,Training,0.382788346,0.582902122
Automotive,EUR,526,10,Thu,7.389999997,1.229617304,1,Training,0.272598185,0.235813509
Collectibles,EUR,1545,10,Mon,3.729999999,2.449735973,1,Validation,0.605383618,0.514709167
Collectibles,EUR,920,3,Fri,7.589999999,1.230145867,1,Validation,0.602629995,0.527855111
Music/Movie/Game,GBP,105,7,Thu,4.44,4.44,0,Validation,0.632145136,0.517129273
Music/Movie/Game,GBP,105,7,Thu,4.44,4.44,0,Training,0.632145136,0.517129273
Toys/Hobbies,US,3277,3,Sun,6.27,0.99,1,Training,0.561895326,0.523363032
Collectibles,US,510,3,Sun,2.5,2.5,0,Training,0.365104835,0.510515023
Computer,US,366,5,Mon,2.5,2.5,0,Validation,0.502777007,0.578914881
Home/Garden,EUR,1402,7,Fri,3.07,3.07,0,Training,0.296153347,0.580810138
Coins/Stamps,EUR,300,10,Wed,3.870000001,2.444857144,1,Validation,0.116335268,0.227266226
Music/Movie/Game,GBP,118,7,Thu,11.6,1.766769231,1,Training,0.879842591,0.541470869
Music/Movie/Game,EUR,548,10,Tue,7.979999998,1.229583975,1,Training,0.667186025,0.529181486
Automotive,EUR,526,10,Wed,7.989999999,1.229230769,1,Training,0.343837503,0.237292395
Automotive,EUR,526,10,Sat,7.989999999,1.229230769,1,Validation,0.455169098,0.237292395
Collectibles,EUR,433,5,Fri,4.059999999,2.44830303,1,Validation,0.453242977,0.515834098
SportingGoods,GBP,118,7,Thu,11.96,1.767223881,1,Validation,0.835681468,0.61002873
Music/Movie/Game,GBP,105,7,Thu,4.8,4.443122676,1,Training,0.643944129,0.518356069
Toys/Hobbies,US,3277,3,Sun,7,0.99,1,Training,0.587458633,0.525847802
Music/Movie/Game,EUR,205,7,Fri,4.300000002,2.444857144,1,Validation,0.494216925,0.516652129
Automotive,EUR,526,10,Mon,8.61,1.23,1,Training,0.72666021,0.238827276
Music/Movie/Game,EUR,205,7,Fri,4.369999998,2.449661971,1,Training,0.496533918,0.516890705
Toys/Hobbies,US,35,1,Fri,710,0.01,1,Training,1,0.99993861
Electronics,EUR,5701,10,Sun,4.430000002,2.448805556,1,Training,0.608511,0.585322435
Music/Movie/Game,GBP,17,7,Thu,12.94,1.76697931,1,Training,0.899238964,0.546008015
Music/Movie/Game,GBP,105,7,Thu,5.16,4.445813149,1,Training,0.655586358,0.519582643
Coins/Stamps,US,1054,5,Mon,9.38,0.77,1,Training,0.645514363,0.240742963
Collectibles,EUR,170,7,Fri,9.219999998,1.229333333,1,Training,0.695817742,0.533395853
Jewelry,US,225,7,Mon,750,0.01,1,Training,1,0.999871514
Clothing/Accessories,EUR,18,10,Sun,9.219999998,1.229333333,1,Validation,0.180104357,0.533395853
Automotive,EUR,526,10,Fri,9.240000003,1.230359521,1,Training,0.624240951,0.240393877
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Validation,0.352997293,0.51136763
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Validation,0.352997293,0.51136763
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Training,0.352997293,0.51136763
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Training,0.352997293,0.51136763
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Validation,0.352997293,0.51136763
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Training,0.352997293,0.51136763
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Validation,0.352997293,0.51136763
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Training,0.352997293,0.51136763
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Training,0.352997293,0.51136763
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Training,0.352997293,0.51136763
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Validation,0.352997293,0.51136763
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Validation,0.352997293,0.51136763
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Training,0.352997293,0.51136763
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Training,0.352997293,0.51136763
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Training,0.352997293,0.51136763
Toys/Hobbies,US,3385,7,Sat,2.75,2.75,0,Training,0.352997293,0.51136763
Coins/Stamps,US,5564,7,Sat,2.79,2.79,0,Training,0.126829084,0.224688032
Music/Movie/Game,US,841,5,Mon,8,0.99,1,Training,0.808742396,0.529249495
Music/Movie/Game,GBP,118,7,Thu,14.28,1.76715,1,Training,0.914895787,0.550537531
Music/Movie/Game,GBP,105,7,Thu,5.71,4.44309375,1,Training,0.673253035,0.521456116
Collectibles,EUR,578,10,Mon,4.93,2.446558604,1,Training,0.658485533,0.518799025
Computer,EUR,113,7,Tue,9.84,1.23,1,Validation,0.612148056,0.603123941
Toys/Hobbies,GBP,293,10,Thu,5.71,4.4609375,1,Training,0.719710449,0.521456116
Toys/Hobbies,EUR,638,10,Sun,9.860000001,1.229426434,1,Training,0.703765826,0.535569185
Electronics,US,2956,3,Fri,81.55,0.1,1,Validation,0.999995661,0.801741623
Collectibles,GBP,18,7,Thu,9.819999998,2.678181818,1,Validation,0.824574565,0.53543339
SportingGoods,GBP,79,7,Thu,15.15,1.766607774,1,Validation,0.889529188,0.620335131
Computer,US,411,5,Mon,8.5,0.99,1,Validation,0.751744293,0.598738116
Collectibles,EUR,170,7,Thu,10.45,1.229411765,1,Validation,0.445131129,0.537571531
SportingGoods,US,2378,1,Fri,860,0.01,1,Validation,1,0.999993988
Collectibles,US,119,10,Sat,860,0.01,1,Validation,1,0.999992075
EverythingElse,GBP,232,3,Thu,5.339999999,5.339999999,0,Validation,0.121908621,0.230808871
Books,US,638,3,Sat,2.99,2.99,0,Training,0.30721949,0.512186072
Clothing/Accessories,EUR,315,7,Sat,3.680000001,3.680000001,0,Validation,0.046773464,0.51453871
Coins/Stamps,GBP,3380,7,Thu,5.339999999,5.339999999,0,Training,0.326222717,0.230808871
Coins/Stamps,GBP,3380,7,Thu,5.339999999,5.339999999,0,Training,0.326222717,0.230808871
Coins/Stamps,GBP,3380,7,Thu,5.339999999,5.339999999,0,Training,0.326222717,0.230808871
Collectibles,US,3385,7,Sat,2.99,2.99,0,Training,0.311638606,0.512186072
Antique/Art/Craft,US,3613,7,Sun,2.99,2.99,0,Training,0.359870311,0.512186072
Books,US,3613,7,Sun,2.99,2.99,1,Training,0.342189929,0.512186072
Antique/Art/Craft,US,4390,7,Fri,2.99,2.99,1,Validation,0.422841538,0.512186072
Coins/Stamps,US,5564,7,Fri,2.99,2.99,0,Validation,0.194047244,0.225163904
Coins/Stamps,US,5564,7,Fri,2.99,2.99,0,Training,0.194047244,0.225163904
Collectibles,US,9003,7,Sun,2.99,2.99,0,Training,0.284943217,0.512186072
EverythingElse,US,9003,7,Mon,2.99,2.99,0,Training,0.086170513,0.225163904
SportingGoods,US,9003,7,Sun,2.99,2.99,0,Validation,0.216410564,0.580544279
SportingGoods,US,9003,7,Mon,2.99,2.99,0,Training,0.397374937,0.580544279
Collectibles,US,25433,7,Sat,2.99,2.99,0,Training,0.111809676,0.512186072
Toys/Hobbies,EUR,842,10,Tue,11.01,1.230167598,1,Training,0.776613909,0.539470943
Collectibles,EUR,1545,10,Tue,5.530000001,2.445488889,1,Training,0.511043968,0.520843043
Toys/Hobbies,US,3277,3,Sun,3,3,0,Validation,0.368488009,0.512220172
Toys/Hobbies,US,3277,3,Sun,3,3,0,Training,0.368488009,0.512220172
Music/Movie/Game,GBP,197,7,Thu,5.349999999,5.349999999,0,Training,0.627636264,0.520229908
Toys/Hobbies,EUR,508,7,Sun,11.07,1.23,1,Training,0.720273539,0.539674385
Antique/Art/Craft,EUR,618,7,Mon,3.69,3.69,0,Training,0.552340641,0.514572802
Jewelry,GBP,2189,7,Thu,5.349999999,5.349999999,0,Validation,0.527190037,0.230833102
Collectibles,US,2696,7,Mon,3,3,0,Validation,0.578397261,0.512220172
Music/Movie/Game,GBP,1842,10,Thu,5.349999999,5.349999999,0,Training,0.628765537,0.520229908
Music/Movie/Game,GBP,1842,10,Thu,5.349999999,5.349999999,0,Validation,0.628765537,0.520229908
Music/Movie/Game,EUR,5701,10,Wed,11.07,1.23,1,Validation,0.486557596,0.539674385
Toys/Hobbies,EUR,3090,10,Tue,5.580000001,2.445859031,1,Validation,0.53605913,0.521013348
Toys/Hobbies,EUR,5827,10,Wed,5.720000001,2.447913979,1,Training,0.291619018,0.521490174
Music/Movie/Game,GBP,2991,7,Thu,55.33000001,0.535451613,1,Validation,0.999748099,0.682027218
Music/Movie/Game,US,471,5,Mon,9.5,0.99,1,Training,0.84267845,0.534346846
Music/Movie/Game,US,841,5,Mon,9.5,0.99,1,Training,0.839809939,0.534346846
Jewelry,US,743,3,Sat,9.72,1,1,Validation,0.564427314,0.241592184
Collectibles,US,2695,7,Sat,3.25,3,1,Training,0.328110768,0.513072642
Music/Movie/Game,GBP,1148,3,Thu,17.85,1.76715,1,Validation,0.936610053,0.56256217
Music/Movie/Game,US,841,5,Mon,10,0.99,1,Validation,0.849216153,0.536044424
Collectibles,EUR,1545,10,Mon,6.15,2.4477,1,Validation,0.684615758,0.522954462
Collectibles,EUR,1545,10,Mon,6.15,2.4477,1,Validation,0.684615758,0.522954462
Collectibles,EUR,1545,10,Mon,6.15,2.4477,1,Training,0.684615758,0.522954462
Toys/Hobbies,EUR,508,7,Sun,12.3,1.23,1,Validation,0.754374755,0.543841926
Music/Movie/Game,GBP,1148,3,Thu,18.74,1.766914286,1,Training,0.943775693,0.565549057
Music/Movie/Game,US,841,5,Mon,10.5,0.99,1,Training,0.858163325,0.537741166
Music/Movie/Game,GBP,17,7,Thu,18.74,1.766914286,1,Training,0.953468119,0.565549057
Coins/Stamps,US,1054,5,Mon,13.51,0.77,1,Training,0.766959817,0.251196097
Music/Movie/Game,US,193,5,Sat,10.52,0.99,1,Validation,0.683905384,0.537809018
Music/Movie/Game,US,841,5,Mon,10.55,0.99,1,Training,0.859033228,0.537910793
Toys/Hobbies,EUR,508,7,Sun,12.91000001,1.22952381,1,Validation,0.770223396,0.545906518
Music/Movie/Game,EUR,1853,7,Fri,4.300000002,3.685714287,1,Training,0.421721183,0.516652129
Music/Movie/Game,EUR,1853,7,Fri,4.300000002,3.685714287,1,Training,0.421721183,0.516652129
Antique/Art/Craft,US,4390,7,Fri,3.27,3.27,0,Validation,0.421790599,0.513140836
Home/Garden,EUR,4366,7,Fri,6.76,2.445890909,1,Validation,0.398931681,0.593019508
Electronics,EUR,5701,10,Tue,6.76,2.445890909,1,Training,0.731711762,0.593019508
Jewelry,GBP,1180,7,Thu,9.819999998,3.57090909,1,Training,0.748443792,0.241842343
Toys/Hobbies,US,3385,7,Sat,4,2.75,1,Training,0.394900138,0.515629577
Business/Industrial,US,1265,7,Sat,3.35,3.35,0,Validation,0.622119933,0.581740272
Business/Industrial,US,1266,7,Sun,3.35,3.35,0,Training,0.667528673,0.581740272
Music/Movie/Game,GBP,1148,3,Thu,20.52,1.766504348,1,Training,0.955878551,0.571508366
Home/Garden,US,390,5,Mon,11.5,0.99,1,Training,0.813362272,0.608534159
Computer,US,2711,5,Sat,11.5,0.99,1,Validation,0.583098418,0.608534159
Jewelry,EUR,2168,7,Mon,14.14,1.229565217,1,Training,0.849241895,0.252816884
Collectibles,EUR,1545,10,Tue,7.130000001,2.446327587,1,Training,0.567911638,0.526290164
Home/Garden,EUR,266,5,Sat,14.28,1.22997416,1,Validation,0.62793233,0.617534608
Music/Movie/Game,GBP,105,7,Thu,8.39,4.444914894,1,Validation,0.751513347,0.530575437
Toys/Hobbies,EUR,3090,10,Tue,7.38,2.4477,1,Validation,0.59920212,0.527140745
Toys/Hobbies,EUR,269,10,Tue,14.72,1.229741019,1,Training,0.859486221,0.552023047
Collectibles,EUR,1545,10,Mon,7.429999998,2.447963576,1,Validation,0.722811927,0.527310842
Antique/Art/Craft,US,945,7,Sun,3.49,3.49,0,Training,0.394427671,0.513890942
Antique/Art/Craft,US,2349,10,Sun,20.5,0.6,1,Validation,0.923175155,0.571441519
Home/Garden,EUR,5701,10,Tue,15.37,1.2296,1,Training,0.722673366,0.62104205
Music/Movie/Game,GBP,197,7,Thu,7.500000001,5.357142858,1,Validation,0.696155902,0.527548968
Health/Beauty,US,2459,7,Sat,4.24,2.99,1,Training,0.085978608,0.228154284
Jewelry,US,1322,7,Tue,12.83,0.99,1,Validation,0.774344962,0.249454441
Music/Movie/Game,GBP,17,7,Thu,23.22,1.766933129,1,Validation,0.974961063,0.580507776
Jewelry,EUR,89,10,Wed,8.010000003,2.448525347,1,Training,0.341311231,0.237341801
Toys/Hobbies,EUR,3090,10,Tue,8.010000003,2.448525347,1,Training,0.620646222,0.529283499
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0,Training,0.449665797,0.514265972
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0,Validation,0.449665797,0.514265972
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0,Validation,0.449665797,0.514265972
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0,Training,0.449665797,0.514265972
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0,Training,0.449665797,0.514265972
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0,Training,0.449665797,0.514265972
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0,Training,0.449665797,0.514265972
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,0,Validation,0.449665797,0.514265972
Antique/Art/Craft,US,2349,7,Sat,3.6,3.6,0,Training,0.329495985,0.514265972
Antique/Art/Craft,US,2349,7,Sun,3.6,3.6,0,Validation,0.374740077,0.514265972
Antique/Art/Craft,US,2349,7,Sun,3.6,3.6,0,Training,0.374740077,0.514265972
